app,category,rating,reviews,price,size_bytes,store
Osmo Newton,Games,4.0,132,0.0,536596480,apple
Fantasy Forest Story: Land Before Dragons,Games,4.5,7935,0.0,191102976,apple
SHEIN Shopping - Women's Clothing & Fashion,Shopping,4.5,12663,0.0,58648576,apple
Super Slowmo Shooter,Games,3.5,208,0.99,19880960,apple
Adobe Photoshop Lightroom for iPhone,Photo & Video,4.0,1494,0.0,143550464,apple
Microgue,Games,3.5,77,1.99,30928896,apple
WSVN Hurricane Tracker,News,4.0,40,0.0,73956352,apple
Google Slides,Productivity,4.0,9920,0.0,249625600,apple
World Of Navy Ships,Games,4.5,5956,1.99,96100352,apple
SHAHID for iPhone,Entertainment,2.0,176,0.0,19706880,apple
CCTV5,Sports,1.0,14,0.0,90850304,apple
Angry Birds 2,Games,4.0,109104,0.0,446483456,apple
Two Dots,Games,4.5,139486,0.0,285004800,apple
Gods of Olympus,Games,4.5,21414,0.0,116436992,apple
QQ邮箱HD,Utilities,3.0,55,0.0,146654208,apple
Assassin's Creed Identity,Games,4.0,3517,4.99,2538487808,apple
Turbo Dismount®,Games,4.5,24808,0.0,317992960,apple
Candy Camera,Photo & Video,4.0,397,0.0,61046784,apple
XCOM®: Enemy Within,Games,4.0,2855,9.99,3508826112,apple
Video Merger Pro Combine Multiple Videos to Video,Photo & Video,4.0,2604,0.99,40767488,apple
RoverCraft Space Racing,Games,4.5,7375,0.0,475708416,apple
Billionaire – Business Capitalist Tycoon!,Games,4.5,42058,0.0,83843072,apple
Hoopa City,Education,4.5,444,2.99,246142976,apple
SLOTS: TRUMP vs. HILLARY CLINTON Free Slot Games,Games,5.0,834,0.0,168546304,apple
Beach Buggy Racing,Games,4.5,4386,0.0,115208192,apple
Tractor Crew: Operation Cleanup,Games,4.0,8,1.99,244719616,apple
ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,Health & Fitness,4.5,28,0.0,45577216,apple
Reckless Racing 3,Games,4.0,299,2.99,784058368,apple
Dragon Mania Legends: Dragon Breeding Game,Games,4.5,34039,0.0,122903552,apple
Heroes® of Might & Magic® III – HD Edition,Games,3.5,800,9.99,1859333120,apple
XtraMath,Education,3.0,482,4.99,74678272,apple
The Secret of Raven Rock,Games,4.0,173,0.99,108105728,apple
Money - Track your money easily.,Finance,4.0,5,0.99,15391744,apple
My Emma :),Games,4.5,8412,0.0,136275968,apple
Need for Speed™ No Limits,Games,4.5,34998,0.0,1085844480,apple
Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,Games,1.0,65,4.99,45887488,apple
Monty Python's The Ministry of Silly Walks,Games,4.0,356,1.99,421027840,apple
Lomotif Music Video Editor - Add Music & Effects!,Photo & Video,4.0,3507,0.0,138831872,apple
AT&T Mobile Transfer - Free,Utilities,4.5,3024,0.0,26359808,apple
Lucky Cactus,Entertainment,3.5,378,9.99,8708096,apple
Magic Tiles : Music Maker - Don't Touch the White,Games,4.5,4944,0.0,36531200,apple
"Adobe Photoshop Mix - Cut out, combine, create",Photo & Video,4.5,5253,0.0,202334208,apple
Paradise Bay,Games,4.0,20383,0.0,322693120,apple
Online Head Ball,Games,4.5,5160,0.0,111458304,apple
THE KING OF FIGHTERS '98,Games,4.5,401,2.99,131387392,apple
Dungeon Hunter 5 - Multiplayer RPG on iOS,Games,4.5,22513,0.0,2288456704,apple
虎牙直播HD-热门高清游戏互动直播平台,Entertainment,3.5,21,0.0,115755008,apple
Blackwell 1: Legacy,Games,4.5,86,2.99,317931520,apple
Tubi TV - Watch Free Movies & TV Shows,Entertainment,4.0,2368,0.0,50238464,apple
FRAMED,Games,4.5,971,3.99,357446656,apple
MultiCraft -- Survival Craft Build Sandbox Game,Games,3.5,1102,0.0,65483776,apple
ArtPose Female Edition,Reference,4.0,85,2.99,151115776,apple
Pro Editor - Video Maker for FaceBook & Youtube,Photo & Video,2.5,3668,0.0,53158912,apple
WiFi钥匙—万能wifi密码钥匙,Utilities,4.5,82,0.0,41617408,apple
RGB Express - Mini Truck Puzzle,Games,4.5,5575,1.99,37166080,apple
Broken Age ™,Games,4.5,1641,4.99,2890245120,apple
DelusionCreatureGacha,Games,5.0,1,0.0,50221056,apple
CSR Racing 2,Games,5.0,257100,0.0,1944321024,apple
Diamond Quest!,Games,4.5,4278,0.0,177651712,apple
Bee Brilliant,Games,5.0,11151,0.0,199310336,apple
College Lacrosse 2014,Games,4.0,432,3.99,128839680,apple
LINE PokoPoko,Games,4.5,631,0.0,287759360,apple
Shades: A Simple Puzzle Game,Games,4.5,7598,1.99,44048384,apple
Instaflash Pro,Photo & Video,5.0,249,4.99,17196032,apple
Offroad Legends 2,Games,4.5,1108,0.99,83378176,apple
FALLMAN – Trampoline Action,Games,4.5,139,0.0,53652480,apple
FreeFlight Pro.,Entertainment,3.5,1352,0.0,226129920,apple
Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,Games,4.5,842,0.99,95854592,apple
Touch Notation,Music,4.0,18,11.99,121240576,apple
Toy Blast,Games,4.5,75822,0.0,268521472,apple
Soccer Star 2016 World Legend,Games,4.5,7765,0.0,328875008,apple
Bio Inc. Platinum - Biomedical Plague,Games,4.5,573,2.99,104038400,apple
Cookie Monster's Challenge,Education,3.5,62,2.99,53510144,apple
Free Piano app by Yokee,Music,4.5,13016,0.0,73091072,apple
Simple Radio - Live AM & FM Radio Stations,Music,4.5,4787,0.0,36992000,apple
挖财宝理财-预期年化收益高达12%,Finance,4.0,7,0.0,48109568,apple
Earn to Die 2,Games,4.5,3072,1.99,102755328,apple
"CollageKing pro - 2 in one (Two applications in one) create Photo and Video collage frame for instagram, vine",Photo & Video,4.0,412,1.99,51412992,apple
8-BIT WATERSLIDE,Games,4.5,158,0.0,98380800,apple
Galileo Offline Maps Pro,Travel,4.5,153,3.99,54066176,apple
Model My Diet - Women - Weight Loss Motivation,Health & Fitness,4.0,236,0.0,45313024,apple
PAW Patrol Rescue Run HD,Education,3.0,491,6.99,452648960,apple
PAW Patrol Rescue Run,Education,2.0,128,3.99,452775936,apple
MTN,Games,3.0,466,0.99,252547072,apple
华尔街见闻（专业版）-全球财经新闻精选,News,3.5,11,0.99,71386112,apple
BCM Surfing Game - World Surf Tour,Games,4.0,81,2.99,188578816,apple
Sago Mini Toolbox,Education,3.5,65,2.99,146458624,apple
Zombie Highway 2,Games,4.5,14593,0.0,154164224,apple
Star Walk 2 Night Sky Map: Watch Stars and Planets,Education,4.5,3751,2.99,239720448,apple
360手机浏览器-安全上网看新闻、安心搜索、极速抢票,Utilities,2.5,11,0.0,59220992,apple
Tactile Wars,Games,3.5,7674,0.0,592302080,apple
Awesome Voice Recorder Pro - Mp3 Audio Recording,Business,4.5,162,4.99,30080000,apple
Reflex Student,Education,4.0,1010,0.0,102887424,apple
Premium Music Search,Utilities,2.5,311,4.99,2158592,apple
Solitaire TriPeaks: Classic Card Game,Games,4.5,32215,0.0,149481472,apple
80 Days,Games,4.5,1732,4.99,197683200,apple
Mafia Mystery,Games,4.0,465,0.0,24090624,apple
Pumped BMX 2,Games,5.0,1440,2.99,98525184,apple
Kitty Powers' Matchmaker,Games,4.5,2552,2.99,198530048,apple
Deer Hunter 2017,Games,4.0,14461,0.0,253903872,apple
Juice Jam,Games,4.5,21733,0.0,131652608,apple
Tiny Guardians,Games,4.5,1246,3.99,457842688,apple
Weather & Radar Pro Ad-Free,Weather,4.0,6,2.99,87799808,apple
Plants vs. Zombies FREE HD,Games,4.5,3185,0.0,175163392,apple
Toca Nature,Education,4.0,845,2.99,156082176,apple
Dentist Mania: Doctor X Crazy Clinic,Games,3.5,349,0.0,95283200,apple
Toast Girl,Games,4.5,50,0.0,37017600,apple
The Guides,Games,4.5,397,2.99,45310976,apple
Plantera - Idle Farm Clicker,Games,4.5,802,0.0,98745344,apple
Wildlife Simulator: Wolf,Games,4.5,1030,0.99,97669120,apple
Peel Smart Remote: TV guide & Universal Remote,Utilities,2.5,756,0.0,70322176,apple
My Very Hungry Caterpillar,Education,4.5,73,3.99,142159872,apple
SmartFit - Wristband,Health & Fitness,2.5,105,0.0,17241088,apple
"Record by Under Armour, connects with UA HealthBox",Health & Fitness,4.5,7754,0.0,226079744,apple
Youmiam,Food & Drink,4.0,9,0.0,93457408,apple
阴阳师-全区互通现世集结,Games,4.5,3478,0.0,1040563200,apple
京东金融-【618周年庆】新人领千元好礼,Finance,3.0,33,0.0,145532928,apple
LINE Bubble 2,Games,4.5,436,0.0,119820288,apple
Halo: Spartan Assault,Games,3.5,920,2.99,716275712,apple
Papa's Wingeria HD,Games,4.5,407,2.99,51105792,apple
MARVEL Contest of Champions,Games,4.5,233599,0.0,868048896,apple
Mercari: Shopping Marketplace to Buy & Sell Stuff,Shopping,4.0,24244,0.0,72579072,apple
Remove Caption for Snapchat* Screenshots,Social Networking,3.0,418,3.99,41888768,apple
Mail Master by NetEase,Productivity,4.0,361,0.0,127514624,apple
Memorado Brain Training for Memory & Mindfulness,Education,5.0,2067,0.0,149256192,apple
Baby Airlines - Airport Adventures,Games,3.5,321,0.0,106456064,apple
Canva - Graphic Design & Photo Editing,Photo & Video,4.5,9114,0.0,126391296,apple
宾果消消消 -赵丽颖代言,Games,5.0,12,0.0,155480064,apple
Seashine,Games,4.5,2043,0.0,250017792,apple
Wheel of Fortune: Game Show Word Puzzles,Games,4.5,11876,0.0,245901312,apple
Omnistat - System Status & Activity Monitor,Utilities,4.0,46,1.99,4810752,apple
Color Keyboard Maker - Custom Themes & Emoji,Utilities,3.5,222,1.99,121268224,apple
Fox Simulator,Games,3.5,503,1.99,79949824,apple
ContactsBook for iPad,Utilities,5.0,1,1.99,2370560,apple
Clipstro - auto strobe motion video creator,Photo & Video,3.0,12,3.99,25996288,apple
Empires & Allies,Games,4.5,22902,0.0,145223680,apple
Call of Duty®: Heroes,Games,4.5,179416,0.0,210842624,apple
Colorburn - 1000 filters camera for photo & video,Photo & Video,4.5,1947,0.99,39219200,apple
Daniel Tiger's Grr-ific Feelings,Education,3.5,108,2.99,678635520,apple
TestFlight,Utilities,2.5,538,0.0,5558272,apple
Trans4motor - Universal Engine Simulator,Education,4.0,19,2.99,34856960,apple
Dr. Panda & Toto's Treehouse,Entertainment,4.5,455,3.99,163213312,apple
Snowball Fight : Mini Game With Worldwide Multiplayer,Games,4.0,404,0.99,93380608,apple
Eagle Simulator,Games,4.0,1170,0.99,84611072,apple
Bullet Boy,Games,4.5,1697,0.0,156652544,apple
Elephant Simulator,Games,4.5,181,0.99,97153024,apple
Simeji - Japanese Keyboard with Emoticons,Utilities,4.0,49,0.0,137239552,apple
"iMacro - Diet, Weight and Food Score Tracker",Health & Fitness,4.0,360,4.99,36675584,apple
Extreme Landings Pro,Games,4.5,647,29.99,966167552,apple
EA SPORTS™ UFC®,Games,4.5,19354,0.0,985080832,apple
"Smart Baby Touch HD - Amazing sounds in toddler flashcards of animals, vehicles, musical instruments and much more",Education,4.5,512,2.99,150765568,apple
Find my Fitbit - Finder app for lost fitbits,Health & Fitness,4.0,2007,5.99,23547904,apple
Knights of Pen & Paper 2,Games,4.0,790,0.0,441925632,apple
The LEGO® Movie Video Game,Games,4.0,484,4.99,1177923584,apple
PNP 2016 Portable North Pole—Create Santa Videos,Entertainment,4.5,4650,0.0,56075264,apple
Desert Golfing,Games,4.5,1362,1.99,1259520,apple
Sofia the First Color and Play,Entertainment,3.0,75,4.99,335961088,apple
Guess The Song - New music quiz!,Games,4.5,4050,0.0,43749376,apple
Safari Simulator: Lion,Games,4.0,391,1.99,88043520,apple
Pako - Car Chase Simulator,Games,4.5,5115,1.99,166803456,apple
My Newborn Baby - Mommy & Baby Care,Games,3.5,570,0.0,102180864,apple
Free QR Code Reader & Barcode Scanner for iPhone,Utilities,4.5,7343,0.0,5851136,apple
Forks Over Knives - Healthy Recipes & Easy Meals,Food & Drink,5.0,756,4.99,107174912,apple
Prop Hunt,Games,4.0,1728,0.0,158244864,apple
Galaxy Trucker,Games,5.0,901,4.99,187704320,apple
"Hopper - Predict, Watch & Book Flights",Travel,4.5,6944,0.0,96394240,apple
Lines the Game,Games,4.5,563,2.99,32642048,apple
"B612 - Trendy Filters, Selfiegenic Camera",Photo & Video,4.5,2275,0.0,81220608,apple
Troll Face Quest Video Memes,Games,4.5,3770,0.0,61993984,apple
Hero Simulator: clicker game and idle adventure,Games,4.0,1182,0.0,44328960,apple
Hitman Sniper,Games,4.5,8452,0.99,1156409344,apple
Google Street View,Travel,4.0,1450,0.0,95927296,apple
Wildlife Simulator: Shark,Games,3.5,369,1.99,79527936,apple
Kingdom Rush Origins HD,Games,5.0,6209,4.99,567183360,apple
Kingdom Rush Origins,Games,5.0,3898,2.99,278003712,apple
Time tracker and Invoice - TimeTrack,Business,4.5,169,2.99,52760576,apple
Inbox by Gmail,Productivity,4.5,21561,0.0,219122688,apple
Sir Match-a-Lot – Match 3 Puzzle Game,Games,4.5,1546,0.0,125194240,apple
Goblin Sword,Games,4.5,1983,1.99,34040832,apple
Jurassic Life: Velociraptor Dinosaur Simulator,Games,4.5,450,0.99,92622848,apple
aa,Games,4.5,158845,0.0,11337728,apple
Daddy Long Legs,Games,4.5,76622,0.0,87174144,apple
Easy Lock Pro - Lock Screen Wallpaper,Photo & Video,4.5,888,2.99,41463808,apple
Monster Strike,Games,3.5,1381,0.0,122131456,apple
Ember,Games,4.0,260,9.99,2796380160,apple
快看漫画,Book,5.0,1647,0.0,63058944,apple
小猿搜题-中小学拍照搜题作业帮手,Education,4.5,31,0.0,77407232,apple
豆瓣,Social Networking,3.5,407,0.0,109557760,apple
Cycloramic for iPhone SE/5/5S,Photo & Video,2.5,346,1.99,24351744,apple
Blaze and the Monster Machines - Racing Game HD,Education,3.0,251,6.99,532379648,apple
Blaze and the Monster Machines - Racing Game,Education,2.5,56,3.99,532707328,apple
Run!!!,Games,4.5,7891,0.0,75441152,apple
Video & TV Cast for Chromecast: Best Browser to cast and stream webvideos and local videos on TV & Displays,Photo & Video,4.0,5676,0.0,9646080,apple
MLB Manager 2016,Games,4.0,284,4.99,180300800,apple
Paper Girl - Morning Madness Adventures,Games,3.5,274,0.0,94368768,apple
Star Walk for Kids: Learning Astronomy and Space,Education,3.5,80,2.99,171140096,apple
Show My Homework,Education,3.5,17,0.0,83624960,apple
The Ensign,Games,4.5,968,0.99,15657984,apple
"Witches' Legacy: Hunter and the Hunted HD - Hidden Objects, Adventure & Magic (Full)",Games,4.5,18,6.99,1612120064,apple
Fireboy & Watergirl 2 - The Forest Temple,Games,2.0,56,0.99,51855360,apple
Wildlife Simulator: Crocodile,Games,4.5,333,1.99,86482944,apple
Swift Playgrounds,Education,4.0,578,0.0,254489600,apple
Themeboard,Utilities,3.0,704,0.0,52408320,apple
Bruh-Button,Entertainment,5.0,17487,0.0,52343808,apple
Ideas for Elves — The Elf on the Shelf®,Entertainment,4.5,333,0.0,109601792,apple
Dr. Seuss Treasury — 50 best kids books,Book,4.5,451,0.0,100943872,apple
Digimon Heroes!,Games,4.5,3144,0.0,176620544,apple
Last Voyage,Games,4.0,805,1.99,318521344,apple
Homido 360 VR player,Photo & Video,3.5,100,0.0,58593280,apple
PDF Markup Ultimate - Annotate PDFs and Web Pages,Productivity,4.5,541,9.99,108191744,apple
Google Calendar – Make the most of every day,Productivity,4.0,7656,0.0,148507648,apple
WWE 2K,Games,4.0,1810,7.99,1254719488,apple
My Talking Angela,Games,4.5,54549,0.0,398783488,apple
Pyware 3D Viewer,Music,3.5,10,2.99,82898944,apple
My College Bookstore,Shopping,2.5,225,0.0,8933376,apple
Icewind Dale: Enhanced Edition,Games,4.0,177,9.99,2323812352,apple
Rival Stars Basketball,Games,4.5,4383,0.0,112316416,apple
Mail Master Pro by NetEase,Productivity,4.0,36,1.99,118506496,apple
Leap of Fate,Games,4.5,280,3.99,999398400,apple
Real Razor (Prank),Entertainment,3.0,220,0.0,8322048,apple
Maps Pro For Minecraft PE,Games,2.5,768,2.99,7331840,apple
Plug & Play,Games,4.0,238,2.99,272482304,apple
Yoga Break,Health & Fitness,4.5,45,2.99,98542592,apple
Boom Boom Football,Games,4.0,2048,0.0,173314048,apple
全民K歌,Entertainment,4.5,441,0.0,119202816,apple
Close5 - Buy & Sell Stuff Locally,Shopping,4.0,5010,0.0,62879744,apple
The Voice Official App on NBC,Entertainment,4.5,3327,0.0,23755776,apple
The Maze Runner ™,Games,4.0,3370,0.0,261382144,apple
Webcams Viewer - Live Video Surveillance IP Cams,Entertainment,3.0,130,0.0,13913088,apple
Banner Saga,Games,4.5,1276,9.99,2030561280,apple
Clicker Heroes,Games,4.5,7495,0.0,90272768,apple
Nick Jr.,Education,3.5,1541,0.0,85286912,apple
SNKRS,Shopping,4.5,12298,0.0,79418368,apple
Fullscreen,Entertainment,3.5,894,0.0,108388352,apple
Adobe Illustrator Draw,Productivity,4.5,3215,0.0,107823104,apple
DRAGON QUEST,Games,4.5,419,2.99,27130880,apple
百度外卖 -美食订餐品质生活，超市水果安全到家,Food & Drink,4.0,148,0.0,65560576,apple
Heroes and Castles 2,Games,4.5,2027,1.99,766031872,apple
1010!,Games,4.5,53496,0.0,131249152,apple
Dawn of Titans,Games,4.5,18735,0.0,1213626368,apple
Tiny Archers,Games,4.0,568,0.0,167745536,apple
Trebel Music - Unlimited Music Downloader,Music,4.5,2570,0.0,54278144,apple
Five Nights at Freddy's,Games,4.5,27388,2.99,49946624,apple
Marco Polo Video Walkie Talkie,Social Networking,4.5,27662,0.0,122692608,apple
Wildlife Simulator: Bear,Games,4.5,122,1.99,87031808,apple
Fist of Fury,Games,4.5,6813,0.0,45833216,apple
SimCity BuildIt,Games,4.5,198338,0.0,96606208,apple
Suicaチャージ,Finance,2.0,3,0.0,2334720,apple
Just Dance Controller,Games,2.5,440,0.0,183842816,apple
家长通-一起作业旗下家长端的同步课堂点读机,Education,4.5,15,0.0,81256448,apple
TIDAL,Music,4.0,7398,0.0,63882240,apple
Amazing Thief,Games,4.0,21984,0.0,17489920,apple
Sleep Attack TD,Games,4.0,45,2.99,672624640,apple
The Complete Adventures of Pan (Books 1-7),Book,4.5,649,27.99,2334249984,apple
One More Line,Games,4.5,8392,0.0,127930368,apple
Fatal,Games,4.0,124,0.0,32017408,apple
Retouch Vogue - Facetune Wrinkles & Pimples Makeup,Photo & Video,4.5,2235,0.0,25153536,apple
World of Dragons: Dragon Simulator,Games,4.5,1138,0.99,111820800,apple
Run Sackboy! Run!,Games,4.0,2027,0.0,271454208,apple
"RAMBOAT - Game of Shoot and Dash, Run and Jump !",Games,4.5,1114,0.0,64588800,apple
Dolphin Simulator,Games,4.0,388,0.99,104689664,apple
Snake Simulator,Games,4.5,859,0.99,71372800,apple
Orca Simulator,Games,4.5,397,0.99,147263488,apple
mazec - 手書き日本語入力ソフト,Utilities,3.5,5,8.99,51886080,apple
Workflow: Powerful Automation Made Simple,Productivity,4.0,1498,0.0,115055616,apple
Mia and me - Free the Unicorns!,Games,4.0,45,2.99,613076992,apple
Monster Mingle,Education,4.5,17,2.99,309072896,apple
"RainbowKey - Color keyboard themes, fonts & GIF",Utilities,4.5,23063,0.0,86156288,apple
Project Life,Photo & Video,4.5,666,2.99,181997568,apple
Dr. Panda’s Swimming Pool,Education,4.5,371,1.99,221777920,apple
VOX: FLAC Music Player with MP3 & Equalizer,Music,4.0,495,3.99,73674752,apple
Sugar Smash: Book of Life,Games,5.0,20254,0.0,128648192,apple
Swype,Utilities,3.0,7216,0.99,39969792,apple
Procreate Pocket,Entertainment,4.0,337,2.99,74910720,apple
Sunny ~ Calm wave & ocean sounds to Sleep Relax Meditate on the beach with rain and sea birds,Health & Fitness,5.0,1079,1.99,86542336,apple
Tobuscus Adventures: Wizards,Games,5.0,6741,4.99,438812672,apple
Stormfall: Rise of Balur,Games,4.5,3340,0.0,158947328,apple
Pennies – Budget and Expense Tracker,Finance,4.5,736,3.99,80970752,apple
Warmlight - Manual Camera & Photo Editor,Photo & Video,4.0,643,4.99,57647104,apple
讯飞输入法-智能语音输入和表情斗图神器,Utilities,4.5,822,0.0,124801024,apple
Geometry Wars 3: Dimensions Evolved,Games,4.5,1122,9.99,120050688,apple
5miles: Buy and Sell Used Stuff Locally,Shopping,4.5,16105,0.0,54063104,apple
My Movies Pro - Movie & TV Collection Library,Catalogs,4.5,1309,7.99,95249408,apple
搜狗输入法-Sogou Keyboard,Utilities,3.0,874,0.0,89465856,apple
Fingerprint Login: PassKey Password & Apps Lock,Productivity,2.0,718,0.0,80351232,apple
Runcast - Weather for Runners,Weather,3.5,11,0.99,47755264,apple
Afterpulse,Games,4.5,9321,0.0,970903552,apple
GIF Keyboard,Utilities,4.0,5979,0.0,71191552,apple
Dr. Panda Mailman,Education,4.5,942,3.99,169786368,apple
史上最强的大脑4-超级王者(时代永恒小强),Games,4.5,24,0.0,52194304,apple
The Room Three,Games,5.0,23878,4.99,1005560832,apple
Monster Mania,Games,4.5,175,0.0,98089984,apple
Stick Hero,Games,4.5,31727,0.0,28680192,apple
After School - Funny Anonymous School News,Social Networking,4.0,18482,0.0,148799488,apple
"Money Pro - Personal Finance, Budget, Bills",Finance,4.5,754,2.99,133555200,apple
